StoreID,Campaign,Sales
107,Version Zero,1405.78
108,Version Zero,1754.47
109,Version Zero,1703.91
110,Version Zero,1902.09
111,Version Zero,1134.61
112,Version Zero,907.61
113,Version Zero,1739.52
114,Version Zero,1048.73
115,Version Zero,2213.87
116,Version Zero,990.29
117,Version Zero,2278.73
118,Version Zero,1010.71
119,Version Zero,843.87
120,Version Zero,1770.44
121,Version Zero,1964.66
122,Version Zero,1646.82
123,Version Zero,1327.73
124,Version Zero,931.99
125,Version Zero,1368.68
126,Version Zero,1786.15
127,Version Zero,1161.13
128,Version Zero,1343.73
129,Version Zero,1635.72
130,Version Zero,1735.73
131,Version Zero,2436.2
132,Version Zero,1741.45
133,Version Zero,984.76
134,Version Zero,880.24
135,Version Zero,2134.61
136,Version Zero,1851.81
137,Version Zero,1607.4
138,Version Zero,1024.06
139,Version Zero,818.49
140,Version Zero,1740.99
141,Version Zero,781.31
142,Version Zero,1723.68
143,Version Zero,761.56
144,Version Zero,919.97
145,Version Zero,765.01
146,Version Zero,1816.66
147,Version Zero,896.74
148,Version Zero,1053.26
149,Version Zero,966.47
150,Version Zero,1680.21
151,Version Zero,798.16
152,Version Zero,1563.95
153,Version Zero,894.53
154,Version Zero,700.76
155,Version Zero,2095.66
156,Version Zero,1951.29
157,Version Zero,2192.51
158,Version Zero,1297.11
159,Version Zero,2500.37
160,Version Zero,2301.73
161,Version Zero,681.81
162,Version Zero,1917.21
163,Version Zero,649.07
164,Version Zero,744.05
165,Version Zero,764.27
166,Version Zero,1724.18
167,Version Zero,1911.49
168,Version Zero,2195.28
169,Version Zero,2922.69
170,Version Zero,2368.8
171,Version Zero,2303.4
172,Version Zero,2613.67
173,Version Zero,2298.55
174,Version Zero,1601.84
175,Version Zero,1930.3
176,Version Zero,3360.78
177,Version Zero,2065.67
178,Version Zero,2468.65
179,Version Zero,2553.26
180,Version Zero,1670.67
181,Version Zero,2307.29
182,Version Zero,1429.26
183,Version Zero,2845.05
184,Version Zero,2558.06
185,Version Zero,2025.02
186,Version Zero,2798.56
187,Version Zero,1841.76
188,Version Zero,1949.63
189,Version Zero,1098.35
190,Version Zero,1874.56
191,Version Zero,2236.83
192,Version Zero,2149.38
193,Version Zero,1129.05
194,Version Zero,1549.2
195,Version Zero,2023.21
196,Version Zero,1419.61
197,Version Zero,1236.39
198,Version Zero,1521.11
199,Version Zero,957.43
200,Version Zero,880.45
